Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2021-03-01,0.28170742710961233,15.867467880249023,12.221325874328613,12.16944694519043,21.214229583740234,16.207083333333333,12.504583333333333,12.504583333333333,21.941333333333333
2021-03-02,0.2773372506989373,15.867868423461914,12.221878051757812,12.169852256774902,21.21470069885254,16.207416666666667,12.501499999999998,12.501499999999998,21.944666666666667
2021-03-03,0.26076866212421,15.868690490722656,12.22313404083252,12.170809745788574,21.215837478637695,16.20775,12.489583333333334,12.489583333333334,21.94816666666667
2021-03-04,0.24486492182413722,15.86864948272705,12.22305679321289,12.170763969421387,21.21577262878418,16.208083333333335,12.478166666666665,12.478166666666665,21.951833333333337
2021-03-05,0.2301638833787704,15.867076873779297,12.220966339111328,12.168924331665039,21.213502883911133,16.208333333333332,12.466833333333334,12.466833333333334,21.954583333333336
2021-03-06,0.2162128367635937,15.867520332336426,12.221359252929688,12.169268608093262,21.214031219482422,16.15683333333333,12.395166666666666,12.395166666666666,21.900500000000005
2021-03-07,0.20692984972000097,15.86762809753418,12.221169471740723,12.169191360473633,21.21412467956543,16.11541666666667,12.34975,12.34975,21.861333333333334
2021-03-08,0.2019415432188244,15.867581367492676,12.220888137817383,12.169079780578613,21.214038848876953,16.039416666666668,12.308,12.308,21.843166666666665
2021-03-09,0.19878174731996312,15.86730670928955,12.220210075378418,12.16866397857666,21.213632583618164,15.963416666666667,12.288,12.288,21.84241666666667
2021-03-10,0.19869111674626655,15.866909980773926,12.219484329223633,12.16818618774414,21.213102340698242,15.88741666666667,12.27075,12.27075,21.842083333333335
2021-03-11,0.19949374815622944,15.866869926452637,12.219159126281738,12.16809368133545,21.213102340698242,15.830333333333336,12.253333333333332,12.253333333333332,21.841749999999998
2021-03-12,0.20050717618730315,15.866900444030762,12.219277381896973,12.168249130249023,21.213253021240234,15.811000000000002,12.238750000000001,12.238750000000001,21.841333333333335
2021-03-13,0.20175663632286908,15.86643123626709,12.218738555908203,12.167848587036133,21.21272087097168,15.810666666666668,12.224666666666668,12.224666666666668,21.840666666666664
2021-03-14,0.20351936546961455,15.865751266479492,12.217735290527344,12.167180061340332,21.21185302734375,15.810250000000003,12.210666666666667,12.210666666666667,21.84
2021-03-15,0.20528081439336138,15.865899085998535,12.217998504638672,12.1674222946167,21.211942672729492,15.810166666666667,12.197666666666667,12.197666666666667,21.839333333333336
2021-03-16,0.2077089956495497,15.865861892700195,12.21821403503418,12.16739559173584,21.21182632446289,15.810166666666667,12.185583333333335,12.185583333333335,21.83875
2021-03-17,0.2098485127343071,15.86605453491211,12.218899726867676,12.167665481567383,21.211793899536133,15.810166666666667,12.175083333333333,12.175083333333333,21.838583333333336
2021-03-18,0.21198060516781267,15.866485595703125,12.220059394836426,12.168246269226074,21.212209701538086,15.810166666666667,12.165583333333332,12.165583333333332,21.8385
2021-03-19,0.21392355695300633,15.86727237701416,12.221593856811523,12.169123649597168,21.213104248046875,15.810166666666667,12.157,12.157,21.8385
2021-03-20,0.2155297658284504,15.868413925170898,12.223685264587402,12.170433044433594,21.214561462402344,15.810166666666667,12.148416666666666,12.148416666666666,21.8385
2021-03-21,0.21706521034240708,15.866500854492188,12.22128963470459,12.168229103088379,21.21178436279297,15.810166666666667,12.140416666666665,12.140416666666665,21.838500000000003
2021-03-22,0.21835912530687107,15.863326072692871,12.217101097106934,12.164154052734375,21.20675277709961,15.810166666666667,12.1335,12.1335,21.838500000000003
2021-03-23,0.21944504348966787,15.86299991607666,12.216333389282227,12.163565635681152,21.206132888793945,15.810166666666667,12.127,12.127,21.838500000000003
2021-03-24,0.22028078540166207,15.862711906433105,12.214995384216309,12.162662506103516,21.205299377441406,15.810166666666667,12.121666666666666,12.121666666666666,21.83833333333333
2021-03-25,0.22056772493786267,15.862420082092285,12.213874816894531,12.162004470825195,21.204792022705078,15.810166666666667,12.116916666666667,12.116916666666667,21.837833333333332
2021-03-26,0.22103723367055245,15.859644889831543,12.209228515625,12.158527374267578,21.20077133178711,15.810166666666667,12.112083333333334,12.112083333333334,21.8375
2021-03-27,0.22109715194702145,15.857970237731934,12.205903053283691,12.156318664550781,21.198341369628906,15.810166666666667,12.106916666666667,12.106916666666667,21.83716666666667
2021-03-28,0.22108788180881067,15.856207847595215,12.202302932739258,12.15397834777832,21.195829391479492,15.810166666666667,12.1025,12.1025,21.836833333333335
2021-03-29,0.22076264968448206,15.852862358093262,12.196746826171875,12.15003776550293,21.191259384155273,15.810166666666667,12.0985,12.0985,21.836499999999997
2021-03-30,0.22044684050877886,15.849759101867676,12.19144344329834,12.14631462097168,21.187063217163086,15.810166666666667,12.09375,12.09375,21.836166666666667
2021-03-31,0.22010771546893643,15.846848487854004,12.186724662780762,12.143109321594238,21.183176040649414,15.810166666666667,12.090916666666667,12.090916666666667,21.835833333333333
2021-04-01,0.220126854387919,15.844779014587402,12.181937217712402,12.140847206115723,21.180559158325195,15.810166666666667,12.088666666666667,12.088666666666667,21.8355
2021-04-02,0.22023985844718075,15.842902183532715,12.179194450378418,12.138825416564941,21.177995681762695,15.810166666666667,12.086500000000001,12.086500000000001,21.83516666666667
2021-04-03,0.22074900661044644,15.839397430419922,12.174131393432617,12.134971618652344,21.17302703857422,15.810166666666667,12.084916666666667,12.084916666666667,21.834833333333336
