Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2021-01-30,0.49783366385591993,15.757660897892613,12.317156736244616,12.31304686647354,21.083307607663706,15.817825990209169,12.746213152757443,12.746213152757443,21.756249999999998
2021-01-31,0.49447407179284564,15.759508215380926,12.33164935678294,12.327521579073439,21.0959491546526,15.817510013351134,12.74392459736457,12.74392459736457,21.75625
2021-02-01,0.4934252106647964,15.760411292340118,12.338523591847233,12.334293576977835,21.101542104417867,15.816300400534045,12.734824792581746,12.734824792581746,21.75625
2021-02-02,0.49552680926332504,15.76092122177417,12.342467735007533,12.338164609572829,21.1047233796313,15.815176234979974,12.724606515373353,12.724606515373353,21.755999999999997
2021-02-03,0.49151527679437584,15.76234702352916,12.350615159688038,12.346307706137292,21.111732000184112,15.83799810858923,12.734888238164958,12.734888238164958,21.78666666666667
2021-02-04,0.47839749023624706,15.766950253917798,12.367805255608669,12.363597406494883,21.126560979799137,15.886858923008456,12.766406661786238,12.766406661786238,21.838666666666665
2021-02-05,0.44021381611863664,15.772538005414795,12.393118048410438,12.38904087484026,21.149004157286846,15.962388518024031,12.806652635431918,12.806652635431918,21.874000000000002
2021-02-06,0.4146249696499696,15.776809859805512,12.413098230691617,12.409152047004053,21.166814611703693,16.038003560302627,12.80604868228404,12.80604868228404,21.878416666666666
2021-02-07,0.3967534417020444,15.779893862191697,12.427992415999967,12.424110375653107,21.18009960704256,16.113704049844237,12.803488042947778,12.803488042947778,21.882083333333334
2021-02-08,0.3814651979204268,15.782130704670749,12.439298173166994,12.435454399847664,21.190181472599914,16.1705733199822,12.79797559785261,12.79797559785261,21.885749999999998
2021-02-09,0.364567111818578,15.785156722044942,12.453406322915294,12.449613964711308,21.202829008520535,16.208694704049844,12.792594680331868,12.792594680331868,21.889416666666666
2021-02-10,0.3413583694203216,15.788246365360841,12.466656254795248,12.462922123404024,21.21477828801176,16.20898486871384,12.784345290385552,12.784345290385552,21.89308333333333
2021-02-11,0.32196440682052646,15.789534881316536,12.472823806750952,12.469081769161658,21.220329337810202,16.209360480640854,12.775560761346998,12.775560761346998,21.896749999999997
2021-02-12,0.3114649249849664,15.7905641174238,12.477653697246145,12.4739529569084,21.224670037850473,16.20990487316422,12.76665775988287,12.76665775988287,21.900416666666665
2021-02-13,0.3029313816768331,15.792525588115437,12.486116422492852,12.482533822294876,21.23229747135576,16.210118046283934,12.7567196193265,12.7567196193265,21.904083333333336
2021-02-14,0.29540975453845936,15.794113037900393,12.492969319564992,12.489467634827882,21.238482297480637,16.210416666666667,12.745829673011224,12.745829673011224,21.907416666666666
2021-02-15,0.2913823908464922,15.794884094205067,12.496517289081114,12.493009587128189,21.24168942660603,16.21075,12.733333333333333,12.733333333333333,21.91075
2021-02-16,0.29126364595279414,15.794952368126216,12.49683747865292,12.493321834686052,21.24198114137515,16.211000000000002,12.720583333333334,12.720583333333334,21.913249999999998
2021-02-17,0.29302855615615214,15.79506321593788,12.496928362408,12.49339173762334,21.242088184201346,16.210666666666665,12.702083333333333,12.702083333333333,21.910916666666665
2021-02-18,0.2960779118544115,15.794679929491734,12.49519733565961,12.491636025051196,21.240528680996157,16.203416666666666,12.677,12.677,21.9045
2021-02-19,0.3004143664832973,15.792850876061147,12.48829933970969,12.484563759236355,21.234286924784513,16.20375,12.660166666666667,12.660166666666667,21.907833333333333
2021-02-20,0.30424921829691287,15.790705943049407,12.480235289623247,12.476297333650631,21.22699004146459,16.204083333333333,12.64375,12.64375,21.911166666666666
2021-02-21,0.30696596936978976,15.789458391936403,12.475274255453156,12.471221548580932,21.222513752954782,16.204416666666667,12.628166666666665,12.628166666666665,21.9145
2021-02-22,0.3091477909440158,15.788762974288055,12.47239104365805,12.468289448127786,21.219913877447226,16.20475,12.612166666666667,12.612166666666667,21.918
2021-02-23,0.31079989719201573,15.787852252579276,12.46870682556032,12.464535657646604,21.21658936926277,16.205083333333334,12.594750000000001,12.594750000000001,21.921333333333333
2021-02-24,0.3118019399111996,15.786207868525153,12.461558768150065,12.457259778391922,21.210165576483725,16.205416666666668,12.578916666666666,12.578916666666666,21.924666666666667
2021-02-25,0.312125230344175,15.784588763300299,12.454306678900627,12.44987255644468,21.203668302588447,16.205750000000002,12.565166666666666,12.565166666666666,21.927999999999997
2021-02-26,0.31271479589970846,15.783749434933034,12.450226024766136,12.445731340793623,21.20002277229722,16.206083333333332,12.55175,12.55175,21.93133333333333
2021-02-27,0.31317885101281634,15.78270975782429,12.446151019054762,12.441564543383185,21.196352264961785,16.20641666666667,12.538833333333333,12.538833333333333,21.934666666666665
2021-02-28,0.3143861249049203,15.781560535954169,12.441705921563283,12.437003162214825,21.192353274837018,16.206750000000003,12.527166666666666,12.527166666666666,21.938000000000002
2021-03-01,0.31527492348037695,15.780737754427982,12.438557767244902,12.43375957019768,21.189528464153067,16.207083333333333,12.514166666666666,12.514166666666666,21.941333333333333
2021-03-02,0.3163234384562805,15.779733334359545,12.434196350517334,12.429320507859698,21.185614984537317,16.207416666666667,12.501499999999998,12.501499999999998,21.944666666666667
2021-03-03,0.31737646658193336,15.77877166782508,12.430159771356854,12.425211574390392,21.18198509200912,16.20775,12.489583333333334,12.489583333333334,21.94816666666667
2021-03-04,0.3173809913084424,15.777917636436353,12.426577814142789,12.421558179598097,21.178769848577275,16.208083333333335,12.478166666666665,12.478166666666665,21.951833333333333
2021-03-05,0.31719021960541754,15.776947262078748,12.422519236517498,12.417430851929947,21.175119235222713,16.208333333333332,12.466833333333334,12.466833333333334,21.954583333333336
