Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2022-06-08,0.20167043777512858,15.708020210266113,12.05341911315918,12.048962593078613,20.96588706970215,15.864333333333333,11.857666666666667,11.857666666666667,21.516583333333337
2022-06-09,0.2015922580010208,15.709127426147461,12.055499076843262,12.051050186157227,20.964426040649414,15.864333333333333,11.852916666666667,11.852916666666667,21.517166666666665
2022-06-10,0.20197955480081003,15.710289001464844,12.057510375976562,12.05311393737793,20.961687088012695,15.864333333333333,11.84825,11.84825,21.517500000000005
2022-06-11,0.20240413676132332,15.711528778076172,12.059772491455078,12.05540657043457,20.960216522216797,15.864333333333333,11.843666666666667,11.843666666666667,21.517833333333332
2022-06-12,0.2028053379419109,15.712911605834961,12.062711715698242,12.058320045471191,20.958051681518555,15.864333333333333,11.844583333333333,11.844583333333333,21.51816666666667
2022-06-13,0.20369170633268888,15.71673583984375,12.071529388427734,12.067052841186523,20.955686569213867,15.864333333333333,11.860833333333334,11.860833333333334,21.5185
2022-06-14,0.20580545697718433,15.718840599060059,12.076303482055664,12.071879386901855,20.95191764831543,15.864416666666667,11.8835,11.8835,21.518833333333337
2022-06-15,0.20869873312655735,15.723063468933105,12.086248397827148,12.08183765411377,20.95081901550293,15.864416666666667,11.904666666666667,11.904666666666667,21.519166666666667
2022-06-16,0.2122049459504487,15.726444244384766,12.094482421875,12.090096473693848,20.950536727905273,15.864416666666667,11.926333333333334,11.926333333333334,21.519499999999997
2022-06-17,0.2159920447250644,15.733919143676758,12.113078117370605,12.108539581298828,20.953420639038086,15.8645,11.94725,11.94725,21.519833333333334
2022-06-18,0.21985960863631399,15.737756729125977,12.122400283813477,12.117780685424805,20.95584487915039,15.863750000000001,11.957583333333334,11.957583333333334,21.519916666666667
2022-06-19,0.22396335151790053,15.741621017456055,12.13198471069336,12.127228736877441,20.958688735961914,15.862416666666665,11.945916666666667,11.945916666666667,21.503499999999995
2022-06-20,0.22824005402388348,15.747432708740234,12.146744728088379,12.141695976257324,20.963607788085938,15.86075,11.939083333333334,11.939083333333334,21.482000000000003
2022-06-21,0.23355237289240285,15.755464553833008,12.167154312133789,12.161664009094238,20.971494674682617,15.86075,11.939083333333334,11.939083333333334,21.46833333333333
2022-06-22,0.23972107349866661,15.764592170715332,12.190667152404785,12.18449592590332,20.981515884399414,15.860166666666666,11.938416666666667,11.938416666666667,21.455
2022-06-23,0.24599913832841053,15.772724151611328,12.21165657043457,12.20495319366455,20.99138832092285,15.860166666666666,11.938333333333333,11.938333333333333,21.439833333333333
2022-06-24,0.2521991144533506,15.782905578613281,12.238272666931152,12.230816841125488,21.00458526611328,15.860166666666666,11.937999999999999,11.937999999999999,21.425083333333337
2022-06-25,0.25717615015335976,15.790663719177246,12.25877857208252,12.250617027282715,21.015005111694336,15.860166666666666,11.937666666666667,11.937666666666667,21.410916666666665
2022-06-26,0.26157540436403204,15.797099113464355,12.275827407836914,12.267077445983887,21.023937225341797,15.860166666666666,11.937416666666667,11.937416666666667,21.397166666666664
2022-06-27,0.2646547854772021,15.804061889648438,12.294305801391602,12.285049438476562,21.03412437438965,15.860166666666666,11.937083333333332,11.937083333333332,21.38375
2022-06-28,0.27049189858966355,15.81236457824707,12.316946983337402,12.307229042053223,21.04711151123047,15.860166666666666,11.93675,11.93675,21.37066666666667
2022-06-29,0.27826986202122206,15.818315505981445,12.333253860473633,12.323174476623535,21.056453704833984,15.860166666666666,11.937,11.937,21.357916666666664
2022-06-30,0.2883838164362491,15.821340560913086,12.3416109085083,12.331412315368652,21.061397552490234,15.860166666666666,11.938666666666666,11.938666666666666,21.354
2022-07-01,0.29745454187887643,15.820869445800781,12.340299606323242,12.330098152160645,21.060564041137695,15.860166666666666,11.947166666666666,11.947166666666666,21.348499999999998
2022-07-02,0.3064015764325927,15.820368766784668,12.339101791381836,12.3289213180542,21.059873580932617,15.860166666666666,11.94825,11.94825,21.343416666666666
2022-07-03,0.31414149990905915,15.821415901184082,12.34206771850586,12.331805229187012,21.06153678894043,15.860166666666666,11.949416666666668,11.949416666666668,21.338333333333335
2022-07-04,0.3213534986889212,15.823260307312012,12.34730052947998,12.337056159973145,21.06504249572754,15.860166666666666,11.95075,11.95075,21.334083333333332
2022-07-05,0.3268880239145252,15.827289581298828,12.358681678771973,12.348419189453125,21.0721378326416,15.860166666666666,11.957249999999998,11.957249999999998,21.330125
2022-07-06,0.3320818637400495,15.830363273620605,12.367569923400879,12.357298851013184,21.07768440246582,15.8665,11.969666666666667,11.969666666666667,21.329625
2022-07-07,0.33647418371600835,15.833120346069336,12.375835418701172,12.365615844726562,21.08295249938965,15.867750000000001,11.9735,11.9735,21.328916666666665
2022-07-08,0.33966192266676126,15.833827018737793,12.378040313720703,12.367897033691406,21.084501266479492,15.867750000000001,11.96875,11.96875,21.323583333333332
2022-07-09,0.34074421227090124,15.833353996276855,12.376531600952148,12.366347312927246,21.0834903717041,15.867750000000001,11.955583333333331,11.955583333333331,21.314199999999996
2022-07-10,0.34419028666037066,15.83072566986084,12.368303298950195,12.358074188232422,21.078332901000977,15.867833333333333,11.949250000000001,11.949250000000001,21.302183333333335
2022-07-11,0.3481585072060569,15.829968452453613,12.36609935760498,12.35584545135498,21.076887130737305,15.867916666666668,11.949250000000001,11.949250000000001,21.289516666666664
2022-07-12,0.3541154733080919,15.829509735107422,12.364813804626465,12.354555130004883,21.076065063476562,15.867916666666668,11.949250000000001,11.949250000000001,21.276572222222217
2022-07-13,0.3603374907043829,15.827938079833984,12.360136985778809,12.349896430969238,21.073158264160156,15.867916666666668,11.948916666666666,11.948916666666666,21.26332222222222
2022-07-14,0.36688052368587876,15.817623138427734,12.330451011657715,12.320669174194336,21.055709838867188,15.867916666666668,11.948500000000001,11.948500000000001,21.250738888888886
2022-07-15,0.3731540161643789,15.813448905944824,12.31884479522705,12.30935001373291,21.049152374267578,15.868083333333333,11.94675,11.94675,21.237849999999995
2022-07-16,0.37858558565328104,15.807694435119629,12.30301570892334,12.293910026550293,21.040189743041992,15.868083333333333,11.929583333333335,11.929583333333335,21.22485
2022-07-17,0.3837104439076078,15.800603866577148,12.283693313598633,12.275090217590332,21.02947998046875,15.868083333333333,11.911166666666666,11.911166666666666,21.211766666666666
2022-07-18,0.38905658342667526,15.784882545471191,12.242042541503906,12.234935760498047,21.00788116455078,15.867999999999999,11.892416666666668,11.892416666666668,21.197683333333334
2022-07-19,0.3945058160753599,15.778976440429688,12.226588249206543,12.219975471496582,21.00018310546875,15.867999999999999,11.873916666666666,11.873916666666666,21.193350000000002
2022-07-20,0.4000201685735911,15.784501075744629,12.241089820861816,12.234047889709473,21.007484436035156,15.867999999999999,11.854416666666667,11.854416666666667,21.1928
2022-07-21,0.4052860708837152,15.784945487976074,12.242292404174805,12.235147476196289,21.007944107055664,15.867999999999999,11.832500000000001,11.832500000000001,21.189799999999998
2022-07-22,0.41058243689996193,15.785972595214844,12.244973182678223,12.237748146057129,21.009315490722656,15.867999999999999,11.811916666666665,11.811916666666665,21.189799999999998
2022-07-23,0.4160537504182035,15.788880348205566,12.252544403076172,12.245100021362305,21.013301849365234,15.867999999999999,11.793083333333334,11.793083333333334,21.18989722222222
2022-07-24,0.42164125801745733,15.793099403381348,12.263595581054688,12.25581169128418,21.019180297851562,15.867999999999999,11.772833333333333,11.772833333333333,21.190147222222222
2022-07-25,0.4275834545401582,15.798905372619629,12.278846740722656,12.270587921142578,21.02741241455078,15.867999999999999,11.7515,11.7515,21.190911111111113
2022-07-26,0.43415699407907143,15.801413536071777,12.285451889038086,12.277006149291992,21.03107261657715,15.867999999999999,11.730583333333334,11.730583333333334,21.192994444444444
2022-07-27,0.4416673157002009,15.806825637817383,12.30014419555664,12.291261672973633,21.039104461669922,15.868416666666667,11.711666666666668,11.711666666666668,21.19499444444445
2022-07-28,0.4477705558692081,15.811426162719727,12.31285285949707,12.30360221862793,21.04610252380371,15.868416666666667,11.697249999999999,11.697249999999999,21.197244444444443
2022-07-29,0.45255331500465446,15.813709259033203,12.31921672821045,12.309786796569824,21.049650192260742,15.868416666666667,11.680083333333332,11.680083333333332,21.19782777777778
2022-07-30,0.45568755945864975,15.818134307861328,12.331596374511719,12.321837425231934,21.056602478027344,15.871166666666666,11.6675,11.6675,21.200661111111117
2022-07-31,0.4584554196418947,15.82492733001709,12.350736618041992,12.340697288513184,21.0678768157959,15.871166666666666,11.653250000000002,11.653250000000002,21.201744444444447
2022-08-01,0.4600995555882391,15.82990837097168,12.364892959594727,12.354798316955566,21.076528549194336,15.87125,11.6285,11.6285,21.20157777777778
2022-08-02,0.4611966619098329,15.835756301879883,12.383026123046875,12.3731689453125,21.088186264038086,15.871416666666667,11.609916666666667,11.609916666666667,21.202077777777777
2022-08-03,0.4612879354604081,15.837312698364258,12.387900352478027,12.378236770629883,21.09150505065918,15.882749999999998,11.60125,11.60125,21.203536111111113
2022-08-04,0.4612891771688574,15.840999603271484,12.400712013244629,12.391576766967773,21.100372314453125,15.883,11.58975,11.58975,21.20628611111111
2022-08-05,0.4608651213690671,15.84202766418457,12.404711723327637,12.395928382873535,21.103439331054688,15.883083333333333,11.567333333333332,11.567333333333332,21.20232777777778
